Date,Open,High,Low,Close,Volume,Change
2021-02-24,42000,54600,42000,54600,1162368,
2021-02-25,50500,57700,48050,49850,3611031,-0.08699633699633702
2021-02-26,47800,47900,42300,42900,743072,-0.13941825476429293
2021-03-02,45600,50000,40250,40450,1236679,-0.05710955710955712
2021-03-03,42900,45450,41800,44900,611003,0.11001236093943145
2021-03-04,43350,58100,42900,50200,3211386,0.11804008908685959
2021-03-05,51200,54500,47000,48500,1134561,-0.03386454183266929
2021-03-08,49750,53300,48200,52500,718575,0.08247422680412364
2021-03-09,51900,58700,51100,52500,1247221,0.0
2021-03-10,54500,55900,52300,52500,384359,0.0
2021-03-11,53100,53700,49400,49800,253949,-0.05142857142857138
2021-03-12,49950,51100,48200,49100,229063,-0.014056224899598346
2021-03-15,49250,49250,46550,46950,170439,-0.04378818737270873
2021-03-16,47150,48400,46500,46850,114449,-0.0021299254526091493
2021-03-17,47550,49350,46900,47400,178353,0.011739594450373536
2021-03-18,48250,48600,47250,47500,101685,0.0021097046413502962
2021-03-19,46600,47000,46050,46700,80863,-0.01684210526315788
2021-03-22,46450,48600,45050,47800,152974,0.023554603854389677
2021-03-23,47900,55600,47800,53500,972821,0.11924686192468625
2021-03-24,49900,51400,49100,49550,844018,-0.07383177570093458
2021-03-25,48950,48950,47000,48750,343424,-0.016145307769929396
2021-03-26,48250,48700,46550,46950,167641,-0.03692307692307695
2021-03-29,46650,48350,46550,46650,206871,-0.006389776357827448
2021-03-30,46850,47200,45400,45600,107404,-0.022508038585209
2021-03-31,46000,46450,45000,45000,67624,-0.013157894736842146
2021-04-01,45150,46000,43500,46000,97874,0.022222222222222143
2021-04-02,46800,47800,43650,45200,140554,-0.017391304347826098
2021-04-05,45950,47450,44600,47200,112887,0.04424778761061954
2021-04-06,47200,47500,45650,46100,73103,-0.02330508474576276
2021-04-07,46100,46750,44550,44700,113980,-0.030368763557483747
2021-04-08,45000,45150,43750,44250,92602,-0.010067114093959773
2021-04-09,44250,44900,44150,44550,53595,0.006779661016949046
2021-04-12,44550,45400,44000,45050,61733,0.011223344556677839
2021-04-13,45200,45650,44500,44800,79435,-0.005549389567147567
2021-04-14,44900,44900,43300,43900,120965,-0.0200892857142857
2021-04-15,43900,44050,43100,43400,75061,-0.011389521640091105
2021-04-16,43500,43700,43000,43700,52190,0.00691244239631339
2021-04-19,43800,46800,43350,46500,258372,0.06407322654462244
2021-04-20,46200,46300,45150,45700,92985,-0.017204301075268824
2021-04-21,45600,45600,44300,44900,92663,-0.017505470459518557
2021-04-22,45550,47950,45200,47650,314294,0.061247216035634766
2021-04-23,47350,48950,46600,47950,198883,0.006295907660021083
2021-04-26,47800,47850,46000,46050,100144,-0.03962460896767461
2021-04-27,46050,46850,44800,45500,78629,-0.011943539630836053
2021-04-28,45050,45350,42550,43000,191031,-0.05494505494505497
2021-04-29,43400,43400,41700,41950,100424,-0.024418604651162745
2021-04-30,41950,42600,41550,42200,46508,0.005959475566150285
2021-05-03,42200,43000,41750,42050,38639,-0.0035545023696682554
2021-05-04,42050,42350,39900,42100,71909,0.0011890606420927874
2021-05-06,42450,42450,41400,41650,34534,-0.0106888361045131
2021-05-07,41650,41650,40700,40750,62667,-0.021608643457383003
2021-05-10,40750,40800,39750,39900,132935,-0.020858895705521463
2021-05-11,39450,39450,37800,38000,113788,-0.04761904761904767
2021-05-12,38000,39150,37800,38850,75605,0.022368421052631593
2021-05-13,37350,38300,36850,37500,90145,-0.03474903474903479
2021-05-14,37700,43250,37550,39000,360372,0.040000000000000036
2021-05-17,39750,39800,37850,37900,98227,-0.028205128205128216
2021-05-18,37700,38250,36500,36600,139036,-0.03430079155672827
